"","date","state","cases_new"
"10408","2022-01-03","Perlis",12
"10409","2022-01-03","Pulau Pinang",160
"10410","2022-01-03","Sabah",161
"10411","2022-01-03","Sarawak",12
"10413","2022-01-03","Terengganu",173
"10414","2022-01-03","W.P. Kuala Lumpur",167
"10415","2022-01-03","W.P. Labuan",2
"10416","2022-01-03","W.P. Putrajaya",13
"10417","2022-01-04","Johor",284
"10418","2022-01-04","Kedah",237
"10419","2022-01-04","Kelantan",397
"10420","2022-01-04","Melaka",105
"10422","2022-01-04","Pahang",146
"10423","2022-01-04","Perak",101
"10424","2022-01-04","Perlis",45
"10425","2022-01-04","Pulau Pinang",230
"10426","2022-01-04","Sabah",258
"10427","2022-01-04","Sarawak",24
"10428","2022-01-04","Selangor",514
"10429","2022-01-04","Terengganu",138
"10430","2022-01-04","W.P. Kuala Lumpur",206
"10431","2022-01-04","W.P. Labuan",5
"10432","2022-01-04","W.P. Putrajaya",35
"10433","2022-01-05","Johor",344
"10434","2022-01-05","Kedah",174
"10435","2022-01-05","Kelantan",327
"10436","2022-01-05","Melaka",74
"10438","2022-01-05","Pahang",153
"10439","2022-01-05","Perak",122
"10440","2022-01-05","Perlis",25
"10441","2022-01-05","Pulau Pinang",222
"10442","2022-01-05","Sabah",280
"10443","2022-01-05","Sarawak",47
"10445","2022-01-05","Terengganu",128
"10446","2022-01-05","W.P. Kuala Lumpur",245
"10447","2022-01-05","W.P. Labuan",15
"10448","2022-01-05","W.P. Putrajaya",25
"10449","2022-01-06","Johor",410
"10450","2022-01-06","Kedah",217
"10451","2022-01-06","Kelantan",296
"10452","2022-01-06","Melaka",168
"10454","2022-01-06","Pahang",260
"10455","2022-01-06","Perak",166
"10456","2022-01-06","Perlis",21
"10457","2022-01-06","Pulau Pinang",222
"10458","2022-01-06","Sabah",245
"10459","2022-01-06","Sarawak",19
"10461","2022-01-06","Terengganu",153
"10462","2022-01-06","W.P. Kuala Lumpur",229
"10463","2022-01-06","W.P. Labuan",20
"10464","2022-01-06","W.P. Putrajaya",38
"10465","2022-01-07","Johor",299
"10466","2022-01-07","Kedah",216
"10467","2022-01-07","Kelantan",385
"10468","2022-01-07","Melaka",141
"10470","2022-01-07","Pahang",226
"10471","2022-01-07","Perak",161
"10472","2022-01-07","Perlis",14
"10473","2022-01-07","Pulau Pinang",219
"10474","2022-01-07","Sabah",242
"10475","2022-01-07","Sarawak",18
"10477","2022-01-07","Terengganu",94
"10478","2022-01-07","W.P. Kuala Lumpur",271
"10479","2022-01-07","W.P. Labuan",14
"10480","2022-01-07","W.P. Putrajaya",30
"10481","2022-01-08","Johor",376
"10482","2022-01-08","Kedah",187
"10483","2022-01-08","Kelantan",326
"10484","2022-01-08","Melaka",199
"10486","2022-01-08","Pahang",219
"10487","2022-01-08","Perak",132
"10488","2022-01-08","Perlis",20
"10489","2022-01-08","Pulau Pinang",169
"10490","2022-01-08","Sabah",199
"10491","2022-01-08","Sarawak",15
"10493","2022-01-08","Terengganu",79
"10494","2022-01-08","W.P. Kuala Lumpur",301
"10495","2022-01-08","W.P. Labuan",5
"10496","2022-01-08","W.P. Putrajaya",14
"10497","2022-01-09","Johor",326
"10498","2022-01-09","Kedah",223
"10499","2022-01-09","Kelantan",195
"10500","2022-01-09","Melaka",139
"10502","2022-01-09","Pahang",148
"10503","2022-01-09","Perak",121
"10504","2022-01-09","Perlis",8
"10505","2022-01-09","Pulau Pinang",186
"10506","2022-01-09","Sabah",198
"10507","2022-01-09","Sarawak",22
"10509","2022-01-09","Terengganu",90
"10510","2022-01-09","W.P. Kuala Lumpur",272
"10511","2022-01-09","W.P. Labuan",18
"10512","2022-01-09","W.P. Putrajaya",14
"10513","2022-01-10","Johor",278
"10514","2022-01-10","Kedah",265
"10515","2022-01-10","Kelantan",197
"10516","2022-01-10","Melaka",123
"10518","2022-01-10","Pahang",193
"10519","2022-01-10","Perak",116
"10520","2022-01-10","Perlis",2
"10521","2022-01-10","Pulau Pinang",165
"10522","2022-01-10","Sabah",161
"10523","2022-01-10","Sarawak",7
"10525","2022-01-10","Terengganu",88
"10526","2022-01-10","W.P. Kuala Lumpur",262
"10527","2022-01-10","W.P. Labuan",5
"10528","2022-01-10","W.P. Putrajaya",30
"10529","2022-01-11","Johor",318
"10530","2022-01-11","Kedah",260
"10531","2022-01-11","Kelantan",393
"10532","2022-01-11","Melaka",186
"10534","2022-01-11","Pahang",178
"10535","2022-01-11","Perak",113
"10536","2022-01-11","Perlis",12
"10537","2022-01-11","Pulau Pinang",197
"10538","2022-01-11","Sabah",253
"10539","2022-01-11","Sarawak",22
"10541","2022-01-11","Terengganu",88
"10542","2022-01-11","W.P. Kuala Lumpur",290
"10543","2022-01-11","W.P. Labuan",6
"10544","2022-01-11","W.P. Putrajaya",46
"10545","2022-01-12","Johor",417
"10546","2022-01-12","Kedah",183
"10547","2022-01-12","Kelantan",197
"10548","2022-01-12","Melaka",76
"10550","2022-01-12","Pahang",210
"10551","2022-01-12","Perak",141
"10552","2022-01-12","Perlis",13
"10553","2022-01-12","Pulau Pinang",179
"10554","2022-01-12","Sabah",280
"10555","2022-01-12","Sarawak",23
"10557","2022-01-12","Terengganu",76
"10558","2022-01-12","W.P. Kuala Lumpur",319
"10559","2022-01-12","W.P. Labuan",9
"10560","2022-01-12","W.P. Putrajaya",34
"10561","2022-01-13","Johor",456
"10562","2022-01-13","Kedah",185
"10563","2022-01-13","Kelantan",279
"10564","2022-01-13","Melaka",245
"10566","2022-01-13","Pahang",253
"10567","2022-01-13","Perak",153
"10568","2022-01-13","Perlis",8
"10569","2022-01-13","Pulau Pinang",164
"10570","2022-01-13","Sabah",257
"10571","2022-01-13","Sarawak",18
"10573","2022-01-13","Terengganu",75
"10574","2022-01-13","W.P. Kuala Lumpur",309
"10575","2022-01-13","W.P. Labuan",18
"10576","2022-01-13","W.P. Putrajaya",23
"10577","2022-01-14","Johor",380
"10578","2022-01-14","Kedah",178
"10579","2022-01-14","Kelantan",270
"10580","2022-01-14","Melaka",166
"10582","2022-01-14","Pahang",204
"10583","2022-01-14","Perak",137
"10584","2022-01-14","Perlis",15
"10585","2022-01-14","Pulau Pinang",198
"10586","2022-01-14","Sabah",244
"10587","2022-01-14","Sarawak",13
"10589","2022-01-14","Terengganu",56
"10590","2022-01-14","W.P. Kuala Lumpur",280
"10591","2022-01-14","W.P. Labuan",8
"10592","2022-01-14","W.P. Putrajaya",34
"10593","2022-01-15","Johor",419
"10594","2022-01-15","Kedah",209
"10595","2022-01-15","Kelantan",195
"10596","2022-01-15","Melaka",154
"10598","2022-01-15","Pahang",195
"10599","2022-01-15","Perak",120
"10600","2022-01-15","Perlis",3
"10601","2022-01-15","Pulau Pinang",200
"10602","2022-01-15","Sabah",265
"10603","2022-01-15","Sarawak",13
"10605","2022-01-15","Terengganu",57
"10606","2022-01-15","W.P. Kuala Lumpur",276
"10607","2022-01-15","W.P. Labuan",15
"10608","2022-01-15","W.P. Putrajaya",5
"10609","2022-01-16","Johor",371
"10610","2022-01-16","Kedah",175
"10611","2022-01-16","Kelantan",160
"10612","2022-01-16","Melaka",144
"10614","2022-01-16","Pahang",207
"10615","2022-01-16","Perak",120
"10616","2022-01-16","Perlis",3
"10617","2022-01-16","Pulau Pinang",178
"10618","2022-01-16","Sabah",213
"10619","2022-01-16","Sarawak",6
"10621","2022-01-16","Terengganu",63
"10622","2022-01-16","W.P. Kuala Lumpur",226
"10623","2022-01-16","W.P. Labuan",14
"10624","2022-01-16","W.P. Putrajaya",13
"10625","2022-01-17","Johor",351
"10626","2022-01-17","Kedah",268
"10627","2022-01-17","Kelantan",172
"10628","2022-01-17","Melaka",201
"10630","2022-01-17","Pahang",127
"10631","2022-01-17","Perak",103
"10632","2022-01-17","Perlis",8
"10633","2022-01-17","Pulau Pinang",84
"10634","2022-01-17","Sabah",163
"10635","2022-01-17","Sarawak",9
"10636","2022-01-17","Selangor",524
"10637","2022-01-17","Terengganu",64
"10638","2022-01-17","W.P. Kuala Lumpur",168
"10639","2022-01-17","W.P. Labuan",3
"10640","2022-01-17","W.P. Putrajaya",14
"10641","2022-01-18","Johor",464
"10642","2022-01-18","Kedah",403
"10643","2022-01-18","Kelantan",295
"10644","2022-01-18","Melaka",133
"10646","2022-01-18","Pahang",167
"10647","2022-01-18","Perak",86
"10648","2022-01-18","Perlis",11
"10649","2022-01-18","Pulau Pinang",201
"10650","2022-01-18","Sabah",201
"10651","2022-01-18","Sarawak",16
"10653","2022-01-18","Terengganu",68
"10654","2022-01-18","W.P. Kuala Lumpur",322
"10655","2022-01-18","W.P. Labuan",10
"10656","2022-01-18","W.P. Putrajaya",18
"10657","2022-01-19","Johor",466
"10658","2022-01-19","Kedah",259
"10659","2022-01-19","Kelantan",295
"10660","2022-01-19","Melaka",77
"10662","2022-01-19","Pahang",170
"10663","2022-01-19","Perak",138
"10664","2022-01-19","Perlis",9
"10665","2022-01-19","Pulau Pinang",147
"10666","2022-01-19","Sabah",242
"10667","2022-01-19","Sarawak",21
"10669","2022-01-19","Terengganu",68
"10670","2022-01-19","W.P. Kuala Lumpur",352
"10671","2022-01-19","W.P. Labuan",6
"10672","2022-01-19","W.P. Putrajaya",22
"10673","2022-01-20","Johor",414
"10674","2022-01-20","Kedah",275
"10675","2022-01-20","Kelantan",360
"10676","2022-01-20","Melaka",167
"10678","2022-01-20","Pahang",244
"10679","2022-01-20","Perak",124
"10680","2022-01-20","Perlis",11
"10681","2022-01-20","Pulau Pinang",225
"10682","2022-01-20","Sabah",256
"10683","2022-01-20","Sarawak",14
"10685","2022-01-20","Terengganu",65
"10686","2022-01-20","W.P. Kuala Lumpur",476
"10687","2022-01-20","W.P. Labuan",1
"10688","2022-01-20","W.P. Putrajaya",20
"10689","2022-01-21","Johor",444
"10690","2022-01-21","Kedah",315
"10691","2022-01-21","Kelantan",356
"10692","2022-01-21","Melaka",197
"10694","2022-01-21","Pahang",226
"10695","2022-01-21","Perak",166
"10696","2022-01-21","Perlis",14
"10697","2022-01-21","Pulau Pinang",310
"10698","2022-01-21","Sabah",176
"10699","2022-01-21","Sarawak",14
"10701","2022-01-21","Terengganu",52
"10702","2022-01-21","W.P. Kuala Lumpur",425
"10703","2022-01-21","W.P. Labuan",1
"10704","2022-01-21","W.P. Putrajaya",46
"10705","2022-01-22","Johor",568
"10706","2022-01-22","Kedah",342
"10707","2022-01-22","Kelantan",430
"10708","2022-01-22","Melaka",168
"10710","2022-01-22","Pahang",190
"10711","2022-01-22","Perak",136
"10712","2022-01-22","Perlis",17
"10713","2022-01-22","Pulau Pinang",249
"10714","2022-01-22","Sabah",218
"10715","2022-01-22","Sarawak",14
"10717","2022-01-22","Terengganu",48
"10718","2022-01-22","W.P. Kuala Lumpur",314
"10719","2022-01-22","W.P. Labuan",5
